,a0,a2,a3,a4,b1.b11.,b1.b12.,b1.b13.,b1.b14.,b1.b15.,b1.b16.,b1.other.,b2,b6,b71.b711.,b71.b712.,b72.b721.,b72.b722.,b72.b723.,b72.b724.,b72.b725.,b73.b731.,b73.b732.,b73.b733.,b73.b734.,b73.b735.,b74.b741.,b74.b742.,b8,b9,c1,c2,c3,c4,c5,c6,c9.c31.,c9.c32.,c9.c33.,c9.c34.,c9.c35.,c9.c36.,c9.c37.,c9.c38.,c9.c39.,c9.c40.,c9.other.,d4,e1,e2,e3,e4,e6.e41.,e6.e42.,e6.e43.,e6.e44.,e6.e45.,e6.e46.,e6.e47.,e6.e48.,e6.e49.,e6.e4101.,e6.e4102.,e6.other.,e7,e8,e8.other.,e9.e71.,e9.e72.,e9.e73.,e9.e74.,e9.e75.,e9.e76.,e9.e77.,e9.e78.,e9.other.,f1.f11.,f1.f12.,f1.f13.,f1.f14.,f1.f15.,f1.f16.,f1.f17.,g1,g1.other.,g2,h1,h2,h3,h4,h5,h6,h7,i1,i2,i3,i4,i5,i6,j11.SQ001.,j11.SQ005.,j11.SQ006.,j11.SQ007.,j11.SQ008.,j2,k1.k12.,k1.k13.,k1.k14.,k1.k15.,k1.k16.,k1.other.,k2.k21.,k2.k22.,k2.k23.,k2.k24.,k2.k25.,k6,k7,k8,l2,m1,m2,m3,m4,m5,m6,m7,m71,m8,m9,m10,accesibilidad,utilidad,fiabilidad,soporte_tecnico,alfabetizacion
672,Sí,60,Tarija,Tarija,No,No,No,Sí,No,No,,36,Cosmos y Pensamiento,,,,,,,,,,,,,Sí,No,Sí,"Uso de Kuass, elaboración de exámenes digitales uso de herramientas de conocimiento libre, uso de sistema operativo linux y trabajo colaborativo en aula. ",Sí,Computadora de escritorio,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,No,No,Sí,No,,Internet fijo,Colegio,,Sí,Sí,No,No,No,No,No,No,,Sí,No,Sí,Dudoso,Dudoso,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,"Enseñanza mediante el uso de tecnologías, con las kuass y programas de uso libre ",Sí,No,Sí,Sí,Sí,En este año,Sí,Sí,Ocasionalmente,Ocasionalmente,Siempre,Siempre,Siempre,Sí,No,No,No,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,excelente,"Porque a pesar de los problemas dados en el país las actividades de capacitación no se vieron muy afectadas, y a pesar del poco tiempo que los profesores tuvimos para capacitarnos, las capacitaciones se adaptaron a nuestros tiempos disponibles.",mucho,"Porque hoy en día la tecnología esta  en todo, y la educación no debe ser la excepcion, ya que amplia y rompe barreras de espacio para la adquisición de nuevos conocimientos.",Sí,"Si porque son herramientas que fortalecieron el conocimiento previo, que tenian, y lo pudieron experimentar de forma diferente y mas llamativa para ellos.",excelente,"Por que se mostraron preocupados por desarrollar los contenidos de las capacitaciones, por su puntualidad en los horarios, por su desprendimiento y paciencia para explicar, y su colaboración en cualquier dudad sobre tecnología que surgió durante todo el tiempo que estuvieron en la U. E.",Sí,Por que me parece una buena forma de innovar la educación tradicional.,"Me hubiera gustado que el programa haya iniciado a principio de año para tener mas tiempo para las capacitaciones.
por lo cual recomiendo tomar en cuenta en futuros proyectos.
",0.889,0.61,1.0,1.0,0.786
673,Sí,31,Tarija,Tarija,Sí,No,Sí,Sí,No,No,,7,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,No,,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,No,Sí,Sí,No,No,No,classroom,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,No,No,Sí,No,,,,Sí,Sí,No,,Sí,No,Siempre,Casi siempre,Siempre,Siempre,Ocasionalmente,No,Sí,Sí,Sí,Sí,No,,No,Sí,No,No,No,Siempre,Casi siempre,Ocasionalmente,Sí,buena,"Capacita tanto a profesores y estudiantes, pero sería bueno que sea a principio de año.",mucho,Ayuda a llevar de medir manera las clases y facilita el proceso de enseñanza- aprendizaje,No,En mi materia aun no se llevó a cabo el uso de software libre con los estudiantes.,excelente,Tienen buen manejo del tema al momento de capacitar.,Sí,Pero seria bueno que sean capacitaciones a principio de año o antes de iniciar la capacitacion.,Realizar la capacitacion a principio de año.,0.778,0.673,0.5,0.8,0.786
674,Sí,50,Tarija,Tarija,Sí,No,Sí,No,No,No,,20,Comunidad y Sociedad,,,,,,,,No,No,No,Sí,No,,,Sí,Capacitaciones de  la Alcaldía ,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,No,No,No,No,No,No,No,Sí,No,No,,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,,Internet móvil,Casa,,No,Sí,No,No,Sí,No,No,No,,Sí,Sí,Dudoso,No,No,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,No,,,,Sí,Sí,Sí,En este año,No,No,Casi siempre,Casi siempre,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,No,No,,Sí,Sí,No,No,No,Ocasionalmente,Casi siempre,Casi siempre,Sí,buena,La capacitación es buena pero debería ser direccionada en base a los programas ya establecidos en windows.,mucho,"Agiliza el método de aprendizaje y abre campos tecnológicos para los estudiantes, los motiva. ",Sí,"Porque los estudiantes se adecuan a cualquier tecnología, ellos tienen facilidad de uso. ",buena,Los voluntarios son explícitos y están disponibles a la hora que se les pide.,Sí,,Recomiendo que este proyecto se realizar a inicios de año y se  enfoque en otro objetivo innovador de capacitación que se relacione con lo que ya conocemos.,0.667,0.447,1.0,0.8,0.786
675,Sí,57,Tarija,Tarija,Sí,No,Sí,No,No,No,,25,Comunidad y Sociedad,,,,,,,,Sí,Sí,No,No,No,,,Sí,Class rum,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,No,Sí,Sí,,Sí,No,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,No,Sí,No,Sí,No,,Internet móvil,Casa,,Sí,Sí,No,No,Sí,No,No,No,,Dudoso,Sí,Dudoso,Sí,Dudoso,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,Sí,Sí,En este año,Sí,Sí,Ocasionalmente,Casi siempre,Siempre,Siempre,Ocasionalmente,Sí,No,No,Sí,Sí,No,,No,Sí,Sí,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,buena,Es de gran ayuda para adecuarse al uso de los equipos ,mucho,,Sí,,buena,Trabajaron de manera responsable y efectiva ayudando con todas las dudas ,Sí,,Deberían de ser todo el año ,0.778,0.63,1.0,0.8,0.786
676,Sí,52,Tarija,Tarija,Sí,No,Sí,No,No,No,,18,"Ciencia, Tecnología y Producción",Sí,No,,,,,,,,,,,,,Sí,Geogebra,Sí,Computadora de escritorio,2.0,Sí,1.0,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,No,No,No,,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,,Internet fijo,Casa,,Sí,Sí,No,Sí,Sí,No,No,No,,Dudoso,Dudoso,Dudoso,Dudoso,Dudoso,Dudoso,Sí,Windows,,Sí,No,No,No,No,,,,Sí,Sí,Sí,En este año,No,No,Ocasionalmente,Rara vez,Rara vez,Rara vez,Rara vez,Sí,Sí,Sí,Sí,No,No,,Sí,Sí,No,No,No,Ocasionalmente,Siempre,Siempre,Sí,buena,Aprendi el manejo del geogebra que m interesaba.,mucho,Pork es muy bueno para el aprendisaje a los chicos,Sí,Sip saben los chicos ahora ,buena,Ponen mucha paciencia en enseñar,Sí,Sip con el geogebra,Que deberia empezar a inicio de años ,0.778,0.458,1.0,0.8,0.357
677,Sí,57,Santa Cruz,Santa Cruz de la Sierra,Sí,No,Sí,No,No,No,,30,"Vida, Tierra y Territorio",,,No,No,No,Sí,Sí,,,,,,,,Sí,Actualizacion tic,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,Sí,Sí,No,Sí,No,Sí,Sí,,Internet fijo,Casa,,Sí,Sí,No,No,No,No,No,No,,Sí,Sí,Dudoso,Dudoso,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,No,,,,Sí,No,No,,No,No,Ocasionalmente,Casi siempre,Casi siempre,Casi siempre,Casi siempre,Sí,Sí,Sí,No,Sí,No,,No,Sí,No,No,No,Nunca,Casi siempre,Nunca,Sí,excelente,Estaban dispuestos en capacitarnos en todo momento,mucho,"Es importante ya que les ayuda a los estudiantes a profundizar sus conocimientos y vuelve autodidactas

",Sí,,buena,,Sí,,,0.667,0.623,1.0,1.0,0.857
678,Sí,33,La Paz,La Paz,Sí,No,Sí,No,No,No,,10,"Vida, Tierra y Territorio",,,No,No,No,Sí,Sí,,,,,,,,Sí,Los de unefco,Sí,Computadora portátil,1.0,Sí,1.0,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,No,Sí,,No,Sí,No,No,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,,Internet fijo,Casa,,Sí,No,No,Sí,Sí,No,No,Sí,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,No,No,,,,Sí,No,Sí,En este año,Sí,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,No,Sí,Sí,Sí,Sí,No,,Sí,Sí,No,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,No,regular,Falto tiempo para acabar los programas debido a los conflictos en el país ,mucho,Porque los estudiantes manejan muy bien la tecnología y les interesa aprender a través de ella ,Sí,Es una herramienta para la elaboración de material de estudio propio desde el diseño hasta la difusión del mismo ,buena,Fueron muy amables y toleranres,Sí,Es bueno actualizar nuestra metodología a través de las Tics,"La adquisición de otro tipo de software para cada área específica, aunque tenga costo. ",0.556,0.646,0.5,0.5,0.857
679,Sí,52,Chuquisaca,Sucre,No,No,Sí,No,No,No,,24,"Ciencia, Tecnología y Producción",No,Sí,,,,,,,,,,,,,Sí,Ofimatica,Sí,Computadora de escritorio,1.0,No,,Por cuenta propia,No,No,Sí,No,No,No,No,No,No,No,,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,,Internet fijo,Casa,,Sí,No,No,No,Sí,No,No,No,,Sí,No,Sí,Sí,Dudoso,No,Sí,Windows,,Sí,Sí,Sí,No,No,,,,No,No,Sí,En este año,Sí,No,Ocasionalmente,Ocasionalmente,Siempre,Casi siempre,Siempre,Sí,No,No,Sí,No,No,,Sí,No,No,No,No,Ocasionalmente,Ocasionalmente,Rara vez,Sí,regular,El establecimiento no cuenta con los ambientes nesesarios para la instalacion de las kuas,mucho,Porque ahora todo esta basado en la tecnologia.,Sí,Tubimos apoyo en aula.,buena,Dieron todo su tiempo en estar presentar en las clases.,Sí,Si es que sigue gestionando el con el apoyo del gobierno si,Que siga el proyecto.,0.444,0.393,1.0,0.5,0.714
680,Sí,38,Tarija,Tarija,No,No,Sí,No,No,No,,12,Cosmos y Pensamiento,,,,,,,,,,,,,No,Sí,Sí,uso de clasroom,Sí,Computadora portátil,2.0,Sí,1.0,Otro,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,,Internet móvil,Otro,datos moviles,Sí,Sí,Sí,No,Sí,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,herramientas online,Sí,No,No,Sí,Sí,En este año,Sí,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Rara vez,Ocasionalmente,Sí,Sí,Sí,Sí,Sí,No,,Sí,No,Sí,No,No,Siempre,Ocasionalmente,Rara vez,Sí,buena,por que nos dedicaron tiempo y perseverancia para que aprendamos a manejar las herramientas digitales,mucho,"por que estos recursos facilitaran el proceso enseñanza aprendizaje, una exigencia que hace el ministerio actualmente a los profesores como lo es la innovación será una probabilidad mas fácil dentro y fuera del aula",Sí,por que los estudiantes lo utilizaran mas fácil para sacar provecho al estudio,excelente,por su dedicación y constante abnegación por enseñarnos dentro y fuera del aula,Sí,por que pondremos en practica durante mas tiempo los conocimientos adquiridos,mas tiempo de capacitación por parte de los voluntarios,0.556,0.761,1.0,0.8,1.0
681,Sí,43,Santa Cruz,Santa Cruz de la Sierra,Sí,No,Sí,Sí,No,No,,18,Comunidad y Sociedad,,,,,,,,Sí,Sí,No,No,No,,,Sí,Paquete wuor exsel y los paquetes de la agetic examen en linia,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,No,,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,No,No,No,,Internet móvil,Casa,,No,Sí,No,No,Sí,No,No,No,,Sí,Sí,Sí,Sí,No,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,Uso en línea ,Sí,No,Sí,Sí,Sí,Hace más de dos años,Sí,No,Casi siempre,Siempre,Nunca,Nunca,Nunca,No,No,Sí,No,Sí,No,,Sí,Sí,No,No,No,Rara vez,Rara vez,Rara vez,Sí,regular,"1. Habia demasiada gente
2 se hablo mucho y se practico poco
",mas o menos,El estudiante pierde el interes al ver redes sociales.. Y no atiende a clase ,Sí,Apoyar su desarrollo de su formación ,buena,,No,No nos van a facilitar no contamos con los equipos necesarios y suficiente ,"1.se deveria equipar la UE, se deveria preever de internet
Y mas mobiliarios que face falta
",0.667,0.395,0.0,0.5,0.929
682,Sí,41,Santa Cruz,Santa Cruz de la Sierra,No,No,Sí,No,No,No,,19,"Vida, Tierra y Territorio",,,No,No,No,Sí,Sí,,,,,,,,Sí,Herramientas de Software Libre ,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,No,,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,,Internet móvil,Otro,Movil,No,Sí,No,No,No,No,No,No,,Sí,Sí,Sí,No,No,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,Enseñanza - aprendizaje ,Sí,No,No,No,Sí,En este año,Sí,No,Siempre,Siempre,Rara vez,Nunca,Siempre,Sí,Sí,Sí,No,Sí,No,,Sí,No,No,No,No,Rara vez,Siempre,Nunca,Sí,regular,Por los problemas sociales y conflictos en el país ,mucho,Porque los estudiantes pueden fortalecer sus conocimientos ,Sí,Porque interactuaran de manera directa y libre en el uso de la tecnología en el aula de clase ,regular,No se logró capacitar a los estudiantes ,Sí,Porque permitirá que como profesora me capacite mejor,Más tiempo de capacitación ,0.333,0.486,1.0,0.5,0.857
683,Sí,37,Tarija,Tarija,No,No,Sí,No,No,No,,12,"Vida, Tierra y Territorio",,,No,No,No,Sí,No,,,,,,,,No,,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,,No,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,No,Sí,No,No,No,,Internet móvil,Casa,,Sí,No,No,No,Sí,No,No,Sí,,Sí,Sí,Dudoso,Sí,Dudoso,No,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,varios métodos,Sí,Sí,Sí,No,Sí,En este año,Sí,No,Casi siempre,Ocasionalmente,Casi siempre,Casi siempre,Ocasionalmente,Sí,Sí,No,No,Sí,No,,No,Sí,No,No,No,Rara vez,Casi siempre,Rara vez,Sí,buena,los voluntarios siempre tuvieron predispocision a ayudarnos y a los estudiantes tambien.,mucho,porque la tecnologia esta en todo hoy en día,Sí,porque los estudiantes aprende mejor mediante las herramientas tecnologicas,buena,nos despejaron muchas dudas y nos ayudaron a comprender varios conceptos y nos mostraron varios programas nuevos ,Sí,porque entonces tendremos plena certeza del uso de estas herramientas y podremos enseñar de igual manera a nuestros alumnos,"Ninguna, simplemente felicitarlos por la iniciativa y espero que podamos contar con su presencia en la próxima gestión",0.667,0.553,1.0,0.8,0.714
684,Sí,70,Santa Cruz,Santa Cruz de la Sierra,Sí,No,No,No,No,No,,36,Comunidad y Sociedad,,,,,,,,No,No,No,No,Sí,,,Sí,Uso de sistemas operativos ,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,No,Sí,No,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,No,Sí,No,No,Sí,Sí,No,Sí,No,No,No,No,Sí,,Internet fijo,Casa,,No,Sí,No,No,No,No,No,No,,Sí,Sí,Sí,No,No,Sí,Sí,Windows,,Sí,No,No,No,No,,,,No,No,No,,Sí,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,No,No,,Sí,Sí,No,No,No,Casi siempre,Ocasionalmente,Ocasionalmente,Sí,buena,Porque nos tuvieron paciencia para enseñar,mucho,Porque la clase es mas práctica ,No,,excelente,Porque nos enseñaron bien y tuvieron mucha paciencia ,Sí,Porque es mejor la enseñanza aprendizaje ,Capacitación intensivas ,0.444,0.659,1.0,0.8,0.643
685,Sí,42,La Paz,La Paz,Sí,Sí,Sí,No,No,No,,20,Cosmos y Pensamiento,,,,,,,,,,,,,Sí,No,Sí,Tic's,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,,Internet móvil,Casa,,Sí,No,No,No,No,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,No,,,,Sí,No,Sí,Hace dos años,Sí,No,Rara vez,Ocasionalmente,Ocasionalmente,Ocasionalmente,Rara vez,Sí,Sí,No,No,Sí,No,,Sí,No,Sí,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,No,excelente,Por que ayuda a que podamos entrar en la era tecnológica ,mucho,Ayuda a dar opciones al estudiante,Sí,Les ayuda en la creatividad ,excelente,Asistieron en las clases y aclararon muchas dudas,Sí,Por que ayuda a la práctica ,,0.556,0.589,1.0,1.0,0.929
686,Sí,38,Santa Cruz,Santa Cruz de la Sierra,Sí,No,No,No,No,No,Diplomado en educación superior ,10,Comunidad y Sociedad,,,,,,,,Sí,No,No,No,No,,,Sí,Uso de las kipus en el aula/ las TIPs en el aula,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,No,Sí,No,,No,No,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,No,Sí,No,No,Sí,,Internet móvil,Colegio,,No,Sí,No,Sí,No,Sí,No,No,,Sí,Sí,Sí,Sí,Sí,No,Sí,Windows,,Sí,Sí,Sí,Sí,No,,,,Sí,Sí,Sí,En este año,Sí,Sí,Casi siempre,Siempre,Casi siempre,Siempre,Siempre,Sí,Sí,No,Sí,No,No,,No,Sí,No,No,No,Casi siempre,Casi siempre,Casi siempre,Sí,excelente,Mucha paciencia y trabajo personal,mucho,Los tiempos cambian los días se pasan y el que no este actualizado.. Perderá mucho,No,Ellos están acostumbrados a windows y les es más complicado usar Linux,excelente,Mucha dedicacion,Sí,Me es muy util,No,0.778,0.588,1.0,1.0,0.929
687,Sí,30,Tarija,Tarija,No,No,Sí,No,No,No,,5,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,"Uso de tecnología para el mejoramiento de del proceso enseñanza aprendizaje, a través de programas de software libre",Sí,Computadora portátil,2.0,No,,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,,Internet móvil,Casa,,Sí,Sí,No,Sí,Sí,No,No,No,,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Windows,,Sí,Sí,Sí,Sí,Sí,"Métodos mediados por tecnología, trabajo compartido.",Sí,No,Sí,Sí,Sí,En este año,Sí,Sí,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,Sí,Sí,No,Sí,No,,Sí,Sí,Sí,No,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,regular,"Porque no se programo en tiempos idóneos , debió haberse implementado a inicio de gestión.",mucho,Porque los avances en educación tecnológica es cada vez mejor.,Sí,Porque los estudiantes se vieron interesados en aprender con herramientas tecnologicas.,excelente,Porque siempre estuvieron presentes para resolver cualquier duda que pudiera surgir.,Sí,Porque es algo nuevo para los profesores y hace falta mas capacitación.,Que se pueda ampliar para el año 2020 desde inicio de gestión. ,0.889,0.781,1.0,0.5,1.0
688,Sí,50,Tarija,Tarija,Sí,No,Sí,Sí,No,No,,28,Comunidad y Sociedad,,,,,,,,Sí,No,No,No,No,,,Sí,Class-Room,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,No,No,No,,Sí,Sí,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Dudoso,No,No,No,No,No,No,Windows,,No,Sí,No,No,No,,,,Sí,Sí,Sí,En este año,Sí,No,Rara vez,Ocasionalmente,Ocasionalmente,Casi siempre,Casi siempre,Sí,Sí,No,No,Sí,No,,Sí,Sí,No,No,No,Rara vez,Rara vez,Rara vez,Sí,excelente,aprendi el manejo de debian 10 en las kuaa y algunas herramientas como debian 10 para mapas mentales y puedo mejorar mis clases con esta herramienta,mucho,tenemos que estar al pendiente de las nuevas tecnologias y poder estar al acorde con las mismas y poder estar mejor preparados para el futuro tanto como profesores y alumnos,Sí,por que las clases se hacen mas didacticas y alos estudiantes les ayuda mucho mas a aprender y entender con estas herramientas las clases teoricas,excelente,"siempre estuvieron en el piso tecnologico desde el primer dia que llegaron y tambien los dias de paro nos aydaron mucho con el manejo de las KUAA y en clases con los estudiantes, fueron amables y respetuosoy siempre estaban ala dispocicion de nosotros los profesores",Sí,por que tenemos que estar a par con la tecnologia y la educacion  va de la mano de la tecnologia ,poder tener internet para poder investigar mejor en los pisos tecnologicos y poder tener mejor rendimiento en las aulas y que en futuros proyectos se puede empezar los cursos tanto con los profesores y alumnos a inicio de año para no verse perjudicados a fin de año,0.556,0.44,1.0,1.0,0.286
689,Sí,34,Oruro,Oruro,No,Sí,No,No,No,No,,3,Comunidad y Sociedad,,,,,,,,No,No,No,No,Sí,,,Sí,Capacitaciones por los voluntarios de AGETIC ,Sí,Computadora portátil,1.0,No,,Por cuenta propia,Sí,No,No,No,No,No,Sí,Sí,No,No,,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,Sí,No,,Internet móvil,Casa,,Sí,Sí,No,Sí,No,No,No,No,,Sí,Sí,Dudoso,Sí,Sí,Sí,Sí,Windows,,Sí,No,No,No,No,,,,Sí,Sí,Sí,En este año,Sí,No,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Ocasionalmente,Sí,No,Sí,No,Sí,No,,Sí,No,No,No,No,Rara vez,Rara vez,Rara vez,Sí,regular,"Aburrido, muy teorico y nada practico",mucho,Hace facilitar bastante el aprendizaje y hace que los jovenes no se aburran,No,Todos estamos acostumbrados al Windows ,excelente,"Tiene un amplio conocimiento
No tubieron ningun problema en ayudar a los jovenes y siempre solucionaban algun error que aparecia.",Sí,Con profesores realmente motivados a incorporar esto de la tecnologia es posible,"Mas programas de educacion y no de edición 
Mas tiempo con los alumnos 
Usar Windows ",0.667,0.427,1.0,0.5,0.714
690,Sí,48,Tarija,Tarija,No,No,Sí,No,No,No,,22,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Class-room,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,No,No,Sí,,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,,Internet móvil,Colegio,,Sí,Sí,No,No,No,No,No,No,,Sí,Dudoso,Dudoso,No,No,Sí,Sí,Windows,,Sí,Sí,No,No,No,,,,Sí,Sí,Sí,En este año,No,No,Rara vez,Casi siempre,Rara vez,Casi siempre,Rara vez,Sí,Sí,Sí,No,No,No,,Sí,Sí,No,No,No,Rara vez,Rara vez,Rara vez,Sí,buena,no tuve mucho tiempo para hacer los cursos por que estabamos en fechas finales de conclusion de las clases y los dias que fui solo pude  aprender a usar debian y freemind,mucho,si ya que facilita al estudiante encontrar informacion en la web y las bibliotecas virtuales y trabajar mas rapido y didacticamente,Sí,si por que las clases se hacen mas didacticas para los estudiantes ,excelente,siempre estuvieron en el piso donde era el laboratorio y ayudaban en todo lo que le solicitabamos y en la hora de las clases colaboraban alos estudiantes ,Sí,para que podamos a usar mejor las herramientas tanto profesores y estudiantes ,que el proyecto si vuelve al año que empieze mas  antes a inicio de año o antes de las vaciones de invierno y no como a ahora casi a fin de año escolar ,0.667,0.502,1.0,0.8,0.571
691,Sí,54,Oruro,Oruro,Sí,No,No,No,No,No,,12,Comunidad y Sociedad,,,,,,,,No,No,Sí,No,No,,,Sí,Capacitaciones del AGETIC,Sí,Computadora de escritorio,1.0,No,,Por cuenta propia,Sí,No,No,No,No,No,Sí,No,No,No,,No,Sí,No,No,Sí,No,Sí,Sí,No,Sí,Sí,No,No,No,Sí,No,,Internet fijo,Casa,,No,Sí,No,No,No,No,No,No,,Dudoso,No,No,No,No,No,Sí,Windows,,No,No,No,No,No,,,,Sí,Sí,Sí,En este año,Sí,No,Rara vez,Rara vez,Ocasionalmente,Rara vez,Casi siempre,Sí,No,No,No,Sí,No,,No,No,Sí,No,No,Rara vez,Rara vez,Rara vez,Sí,regular,Era necesaria mas dinamicas las clases me parecieron aburridas,mas o menos,Los textos ayudan más que la tecnología y ha veces la informacion que les da el internet es errones,No,Se guian mas por textos ,regular,Tienen buen conocimiento de las computadoras pero falto paciencia en las capacitaciones para los de la tercera edad,No,Me parece más factibles los libros que las computadoras como también seria más complicado para mi persona,Realizar clases más practicas que no contenga mucha teoría ,0.556,0.234,0.5,0.5,0.286
692,Sí,45,Tarija,Tarija,Sí,No,No,No,No,No,,15,Comunidad y Sociedad,,,,,,,,Sí,No,No,No,No,,,Sí,De la alcaldía ,Sí,Computadora portátil,1.0,No,,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,,Internet fijo,Casa,,No,Sí,No,No,Sí,No,No,No,,Dudoso,Dudoso,Dudoso,Dudoso,Dudoso,Dudoso,Dudoso,Windows,,Sí,Sí,Sí,No,No,,,,No,No,No,,Sí,No,Nunca,Casi siempre,Rara vez,Casi siempre,Ocasionalmente,Sí,No,Sí,No,No,No,,Sí,No,No,No,No,Nunca,Nunca,Rara vez,Sí,buena,Nos ayudaron  a usar las tecnologías ,mucho,Para orientar y ampliar la mentes de los estudiantes ,Sí,"Por qué antes no habían usado las kuass , sólo ocasionalmente cosa q les ayuda para sus estudios  posteriores ",buena,Nos ayudaron  y facilitaron  el aprendizajes mediante las kuass ,Sí,Es muy importante para los estudiantes sepan de tecnología ,Para el año siguiente se pueda seguir con la capacitación ,0.444,0.428,1.0,0.8,0.429
